clade	species	ts	te
0.0	Cypridea_lasius	136.3754914116541	133.40356267575675
0.0	Cypridea_lata	144.4982947376374	140.62307180393805
0.0	Cypridea_lenticuIa	120.9344613302233	119.91188015480154
0.0	Cypridea_libanensis	130.91369758356583	117.47935765118652
0.0	Cypridea_limae	122.82812009534096	122.02014541202412
0.0	Cypridea_loango	123.19883375033749	121.12895255550558
0.0	Cypridea_longispina	141.9638946377964	132.05668873189734
0.0	Cypridea_ludica	125.42387501644015	119.95409978394784
0.0	Cypridea_lunula	131.84046976997772	128.85552232082324
0.0	Cypridea_luzi	138.33172132689324	137.84629249272493
0.0	Cypridea_maior	138.1844522693427	137.6983578801388
0.0	Cypridea_marginata	122.31809628222284	118.57054211156111
0.0	Cypridea_marina	128.79519212335126	125.75991444336445
0.0	Cypridea_maringaensis	120.57765499898	116.84181561663617
0.0	Cypridea_martini	142.09766945505453	141.32110168470686
0.0	Cypridea_melvillei	139.3348269424494	133.18599005539056
0.0	Cypridea_menevensis	139.59307441599418	135.11844141442415
0.0	Cypridea_menevoides	107.39193981091813	105.52824754079539
0.0	Cypridea_minuscula	142.97415997545974	136.3531838111181
0.0	Cypridea_minuta	117.33731719224194	113.03279995788957
0.0	Cypridea_mirabilis	143.70359648844493	143.5107094789148
0.0	Cypridea_miritiensis	141.88755511932118	138.01110802347026
0.0	Cypridea_modesta	127.42001610861107	126.57231892326924
0.0	Cypridea_modestissima	125.6030914819448	121.56405643001432
0.0	Cypridea_mohandi	156.92824246652467	150.39886252409522
0.0	Cypridea_montoriana	124.09431972212722	123.31410396082961
0.0	Cypridea_morula	139.33419961079613	138.88601429437296
0.0	Cypridea_muelleri	129.60709408736085	128.71024668547685
0.0	Cypridea_multipunctata	136.09847496381963	135.5466527101171
0.0	Cypridea_nannorostrata	123.86060679928796	122.46899472561726
0.0	Cypridea_nitidula	110.82671483769838	100.69271313997139
0.0	Cypridea_nodobliqua	141.1580838311383	140.93213436362367
0.0	Cypridea_obesa	120.42524876383766	101.28334182390823
0.0	Cypridea_obliqua	142.08604141907418	140.23254213204132
0.0	Cypridea_oblonga	120.97955462616625	119.98811927521277
0.0	Cypridea_ogowensis	125.71326302617025	124.93243697784979
0.0	Cypridea_opifera	138.58894821918219	138.11708329701295
0.0	Cypridea_orientalis	124.03787684698848	118.7536485082251
0.0	Cypridea_ovalis	122.36375700937009	118.67398359520594
0.0	Cypridea_papilata	122.24862817350174	118.55071142276422
0.0	Cypridea_paraibensis	144.01329238344383	123.11104433268333
0.0	Cypridea_parallela	141.27467227755278	140.1625188275883
0.0	Cypridea_paulsgrovensis	139.3257381589716	134.48388496784966
0.0	Cypridea_pecki	117.8927809307693	116.41706613572137
0.0	Cypridea_peltoides	145.49112471621717	141.82275421456217
0.0	Cypridea_pendae	136.12032797031972	134.26177539173392
0.0	Cypridea_penshurstensis	142.8547537385774	139.7318196798068
0.0	Cypridea_piedmonti	141.93472587429872	130.17596437803377
0.0	Cypridea_poligonalis	120.9492444790048	119.96502517967178
0.0	Cypridea_posticalis	143.56513610247103	142.61728506167063
0.0	Cypridea_praealta	144.12432268711686	141.319182295993
0.0	Cypridea_primaeva	146.90347053090528	141.9425875395854
0.0	Cypridea_primaria	144.21970319816194	144.02730058516582
0.0	Cypridea_procera	130.6407229498295	122.90910715806159
0.0	Cypridea_propunctata	141.69862208573085	139.2856805108051
0.0	Cypridea_pseudomarina	124.69097213251132	123.52667378225784
0.0	Cypridea_pulchra	142.59954763433635	142.39167778424786
0.0	Cypridea_pumila	130.126229199152	125.78857777611775
0.0	Cypridea_punctacentralis	128.15648658199584	123.63881499651995
