age	GMST_Judd
283	19.5974507104284
284	19.8495707422643
285	20.1881287750243
286	20.4049769131468
287	20.6446883654778
288	20.7406067592512
289	20.7507986987543
290	20.7342429101602
291	20.7818654434818
292	20.779816161643
293	20.7178878545828
294	20.5911796921968
295	20.4865975522854
296	20.3925437470059
297	19.8054441391339
298	19.1596195967382
299	18.1428555858172
300	17.5509746251552
301	17.0592517249174
302	16.4453995011623
303	15.9084666894985
304	15.3303012491454
305	14.7258264330781
306	14.9341695972026
307	15.3550669421263
308	15.6091323269412
309	16.6540516629264
310	17.2076706428076
311	17.8596029043987
312	18.0282265120089
313	17.4548626999603
314	16.8180877884643
315	16.4170652386311
316	15.8533185979083
317	15.0728082184775
318	14.6669258824295
319	14.3487808246456
320	14.0124792366094
321	13.7293088033452
322	13.4559930083155
