Taxon_name	Status	Min_Ma	Max_Ma
Cypridea_clavata	extinct	121.4	123.3
Cypridea_clavata	extinct	121.4	132.5
Cypridea_clavata	extinct	121.4	132.5
Cypridea_clavata	extinct	121.4	123.3
Cypridea_clavata	extinct	121.4	132.5
Cypridea_clavata	extinct	123.3	124.1
Cypridea_clavata	extinct	123.3	124.1
Cypridea_clavata	extinct	123.3	124.1
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_coelnothi	extinct	142.5	143.4
Cypridea_comptonensis	extinct	122.6	123.3
Cypridea_comptonensis	extinct	122.6	123.3
Cypridea_comptonensis	extinct	122.6	123.3
Cypridea_comptonensis	extinct	122.6	123.3
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cuckmerensis	extinct	121.4	123
Cypridea_cyrtorostralis	extinct	113	123.6
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_darvelensis	extinct	140.8	142
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_delicatula	extinct	142.6	143.4
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	137.7	141.7
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dolabrata	extinct	140.6	141.4
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsispinata	extinct	127.9	132.6
Cypridea_dorsoinclinata	extinct	136.2	142.4
Cypridea_dunkeri	extinct	142.5	144.1
Cypridea_dunkeri	extinct	142.5	144.1
Cypridea_dunkeri	extinct	142.6	147.1
Cypridea_dunkeri	extinct	142.6	147.1
Cypridea_dunkeri	extinct	142.6	147.1
Cypridea_dunkeri	extinct	142.6	147.1
Cypridea_dunkeri	extinct	142.6	147.1
Cypridea_dunkeri	extinct	142.6	147.1
