Taxon_name	Status	Min_Ma	Max_Ma
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_peltoides	extinct	141.8	145.5
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_pendae	extinct	134.3	136.1
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_penshurstensis	extinct	139.9	142.9
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_posticalis	extinct	142.7	143.1
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	141.9	146.9
Cypridea_primaeva	extinct	144.1	147.1
Cypridea_primaeva	extinct	144.1	147.1
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_propunctata	extinct	139.5	141.7
Cypridea_pseudomarina	extinct	123.7	124.5
Cypridea_pseudomarina	extinct	123.7	124.5
Cypridea_pseudomarina	extinct	123.7	124.5
Cypridea_pseudomarina	extinct	123.7	124.5
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_pumila	extinct	125.8	130.1
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_recta	extinct	132.6	139.9
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_rotundata	extinct	121.4	124.5
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_sagena	extinct	142.4	143.8
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_simplissima	extinct	137.7	145.2
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_spinigera	extinct	121.4	124.1
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_swanagensis	extinct	142.6	142.9
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tenuis	extinct	121.4	124.1
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tuberculata	extinct	124.5	142.5
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	141.9	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_tumescens	extinct	144.1	147.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_valdensis	extinct	121.4	136.1
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_varians	extinct	139.5	143.6
Cypridea_vectae	extinct	123.2	123.3
Cypridea_vectae	extinct	123.2	123.3
Cypridea_vectae	extinct	123.2	123.3
Cypridea_vectae	extinct	123.2	123.3
Cypridea_ventrosa	extinct	139.5	141
Cypridea_ventrosa	extinct	139.5	141
Cypridea_vericae	extinct	134.4	135.5
Cypridea_vericae	extinct	134.4	135.5
Cypridea_vericae	extinct	134.4	135.5
Cypridea_vericae	extinct	134.4	135.5
Cypridea_vericae	extinct	134.4	135.5
Cypridea_vericae	extinct	134.4	135.5
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_verrucosa	extinct	134.1	136.1
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_vidrana	extinct	141.1	141.9
Cypridea_warlinghamensis	extinct	121.4	123
Cypridea_warlinghamensis	extinct	121.4	123
Cypridea_warlinghamensis	extinct	121.4	123
Cypridea_warlinghamensis	extinct	121.4	123
Cypridea_warlinghamensis	extinct	121.4	123
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wicheri	extinct	139.1	141.5
Cypridea_wolburgi	extinct	141	141.2
Cypridea_wolburgi	extinct	141	141.2
Cypridea_wolburgi	extinct	141	141.2
Praecypridea_postelongata	extinct	168.2	169.6
