clade	species	ts	te
0.0	Cypridea_pumila	130.10247842506425	125.89384440099398
0.0	Cypridea_quadrangulata	124.56536737607377	108.19726211164111
0.0	Cypridea_quadrata	121.4532182214222	99.89917274237742
0.0	Cypridea_recta	139.61977131495314	132.53119447814476
0.0	Cypridea_rotundata	124.55865496089962	120.58996151458516
0.0	Cypridea_sagena	143.81213871753718	142.39889673715737
0.0	Cypridea_sidonensis	123.81143181740818	118.5079544901249
0.0	Cypridea_simplissima	145.0737436511065	137.52681415615157
0.0	Cypridea_spinigera	124.17015719761199	120.56051271237712
0.0	Cypridea_swanagensis	142.9449751700917	142.55191125524254
0.0	Cypridea_tayasirensis	130.58474594334942	122.84173511993123
0.0	Cypridea_tenuis	124.13894971664718	120.60296548679487
0.0	Cypridea_tuberculata	142.04789401071014	124.50643693561936
0.0	Cypridea_tumescens	147.11709162717628	141.92865939658395
0.0	Cypridea_valdensis	135.45532418181182	120.79890579773799
0.0	Cypridea_varians	143.5535851691017	139.37457062769633
0.0	Cypridea_vectae	123.50701245655456	122.95619529425295
0.0	Cypridea_ventrosa	140.89349645601456	139.59047230411304
0.0	Cypridea_vericae	135.57175040696404	134.33544422860228
0.0	Cypridea_verrucosa	136.12672323401233	134.06069508665084
0.0	Cypridea_vidrana	141.91975136458362	141.08168851597517
0.0	Cypridea_warlinghamensis	123.10661909435095	120.36063257287573
0.0	Cypridea_wicheri	141.46131735241352	138.96760692341925
0.0	Cypridea_wolburgi	141.30278657286573	140.9058279298393
0.0	Cypridea_wyomingensis	112.5695726806468	103.98218639621396
0.0	Kegelina_anomala	118.97950514426144	99.21452608641086
0.0	Paraplesiocypridea_alloios	131.13638174111742	130.54187664818645
0.0	Praecypridea_acuticyatha	153.31787555987563	150.32984817544175
0.0	Praecypridea_postelongata	169.17293391770917	168.49226895820956
0.0	Praecypridea_suprajurassica	160.55559921404213	150.78751095338956
